Product_ID,Category,Sub_Category,Brand,Product_Name,Price,Discount,Final_Price,Stock,Sold_Quantity,Rating,Reviews,Supplier,Purchase_Cost,Profit,Expiry_Date,Manufacturing_Date,Warehouse_Location,Shelf_Number,Customer_Age,Customer_Gender,Customer_Type,Payment_Method,Transaction_ID,Order_Status,Delivery_Time,Return_Status,Employee_ID,Shift,Feedback
P1116,Toys,Laptop,Sony,Item_A,960,7,892.8,155,83,2.7,281,Supplier_B,1980,-1087.2,4/27/2025,4/26/2024,Location_C,34,41,Female,New,Mobile Payment,T50116,Pending,1,Not Returned,468,Night,Average
P1117,Furniture,Shirt,Apple,Item_D,714,31,492.66,162,92,3.5,191,Supplier_A,1430,-937.34,4/28/2025,4/27/2024,Location_C,23,56,Male,Regular,Mobile Payment,T50117,Pending,14,Not Returned,800,Night,Good
P1118,Toys,Vegetables,Samsung,Item_A,3657,3,3547.29,153,62,1.1,242,Supplier_C,3038,509.29,4/29/2025,4/28/2024,Location_A,39,44,Male,New,Mobile Payment,T50118,Pending,10,Not Returned,950,Evening,Average
P1119,Electronics,Vegetables,Sony,Item_D,1156,29,820.76,26,22,1.7,344,Supplier_B,81,739.76,4/30/2025,4/29/2024,Location_C,20,27,Male,New,Mobile Payment,T50119,Pending,11,Not Returned,994,Morning,Bad
P1120,Toys,Laptop,LG,Item_C,1801,8,1656.92,95,35,2.1,246,Supplier_C,355,1301.92,5/1/2025,4/30/2024,Location_B,38,56,Male,VIP,Cash,T50120,Completed,11,Returned,753,Morning,Bad
P1121,Toys,Shirt,Samsung,Item_C,2929,0,2929,186,21,1.8,186,Supplier_A,667,2262,5/2/2025,5/1/2024,Location_B,14,22,Male,New,Credit Card,T50121,Pending,11,Returned,556,Evening,Average
P1122,Clothing,Shirt,Apple,Item_B,2893,14,2487.98,184,73,2.3,231,Supplier_B,1313,1174.98,5/3/2025,5/2/2024,Location_B,6,49,Female,VIP,Cash,T50122,Cancelled,13,Returned,484,Morning,Good
P1123,Clothing,Mobile,Nike,Item_C,4174,31,2880.06,153,19,3,295,Supplier_A,3999,-1118.94,5/4/2025,5/3/2024,Location_A,21,42,Male,Regular,Mobile Payment,T50123,Cancelled,12,Returned,612,Evening,Good
P1124,Clothing,Shirt,Samsung,Item_A,260,2,254.8,126,72,2.4,121,Supplier_C,2038,-1783.2,5/5/2025,5/4/2024,Location_B,40,66,Female,VIP,Mobile Payment,T50124,Cancelled,2,Returned,981,Evening,Average
P1125,Clothing,Vegetables,Nike,Item_C,1661,5,1577.95,132,45,3.6,125,Supplier_C,2018,-440.05,5/6/2025,5/5/2024,Location_C,8,36,Male,New,Credit Card,T50125,Cancelled,9,Returned,116,Night,Average
P1126,Clothing,Shirt,Nike,Item_B,693,47,367.29,151,92,4.5,324,Supplier_C,1919,-1551.71,5/7/2025,5/6/2024,Location_A,45,36,Male,New,Cash,T50126,Cancelled,14,Not Returned,318,Morning,Good
P1127,Electronics,Shirt,Nike,Item_D,2586,14,2223.96,101,53,1.8,279,Supplier_C,68,2155.96,5/8/2025,5/7/2024,Location_C,13,40,Male,Regular,Credit Card,T50127,Completed,3,Not Returned,530,Morning,Good
P1128,Clothing,Vegetables,Sony,Item_A,4051,17,3362.33,5,97,2.3,417,Supplier_A,3366,-3.67,5/9/2025,5/8/2024,Location_C,42,45,Male,Regular,Cash,T50128,Cancelled,7,Returned,962,Night,Bad
P1129,Electronics,Mobile,Nike,Item_B,56,13,48.72,186,58,3.5,426,Supplier_B,1489,-1440.28,5/10/2025,5/9/2024,Location_C,11,60,Female,New,Mobile Payment,T50129,Pending,12,Not Returned,326,Night,Bad
P1130,Electronics,Shirt,LG,Item_A,2447,17,2031.01,143,65,1.6,473,Supplier_C,933,1098.01,5/11/2025,5/10/2024,Location_B,14,69,Female,Regular,Cash,T50130,Pending,4,Returned,729,Night,Good
P1131,Groceries,Vegetables,Samsung,Item_B,4761,10,4284.9,179,43,4,286,Supplier_B,117,4167.9,5/12/2025,5/11/2024,Location_B,17,26,Male,VIP,Mobile Payment,T50131,Cancelled,3,Returned,913,Evening,Bad
P1132,Electronics,Shirt,Nike,Item_B,1924,30,1346.8,34,18,4.9,143,Supplier_C,2562,-1215.2,5/13/2025,5/12/2024,Location_A,46,42,Male,VIP,Credit Card,T50132,Pending,3,Returned,496,Evening,Good
P1133,Groceries,Shirt,Apple,Item_D,4388,48,2281.76,154,23,1.4,260,Supplier_B,3805,-1523.24,5/14/2025,5/13/2024,Location_C,21,41,Female,VIP,Mobile Payment,T50133,Pending,14,Returned,451,Night,Good
P1134,Furniture,Chairs,Samsung,Item_A,3597,1,3561.03,41,90,2.6,68,Supplier_C,2424,1137.03,5/15/2025,5/14/2024,Location_B,42,30,Male,New,Cash,T50134,Pending,4,Returned,382,Night,Bad
P1135,Electronics,Shirt,Apple,Item_B,4636,20,3708.8,149,61,2,134,Supplier_C,1322,2386.8,5/16/2025,5/15/2024,Location_B,48,41,Female,Regular,Credit Card,T50135,Completed,10,Returned,657,Evening,Good
P1136,Furniture,Mobile,LG,Item_A,648,41,382.32,174,46,4.4,124,Supplier_B,3011,-2628.68,5/17/2025,5/16/2024,Location_A,12,60,Female,New,Mobile Payment,T50136,Completed,11,Returned,157,Evening,Average
P1137,Toys,Vegetables,Apple,Item_A,312,43,177.84,3,87,3.3,140,Supplier_B,224,-46.16,5/18/2025,5/17/2024,Location_C,45,64,Male,New,Credit Card,T50137,Pending,5,Not Returned,947,Evening,Bad
P1138,Clothing,Shirt,Sony,Item_D,4553,38,2822.86,57,93,4.4,95,Supplier_C,3596,-773.14,5/19/2025,5/18/2024,Location_C,1,45,Male,Regular,Cash,T50138,Pending,5,Not Returned,563,Night,Bad
P1139,Toys,Mobile,Sony,Item_A,3598,40,2158.8,88,96,4.4,335,Supplier_A,3239,-1080.2,5/20/2025,5/19/2024,Location_B,4,29,Male,VIP,Credit Card,T50139,Completed,12,Not Returned,364,Evening,Bad
P1140,Groceries,Chairs,Nike,Item_A,4032,49,2056.32,157,40,2.9,71,Supplier_A,697,1359.32,5/21/2025,5/20/2024,Location_C,19,65,Male,New,Credit Card,T50140,Cancelled,2,Returned,321,Morning,Average
P1141,Toys,Mobile,Nike,Item_D,1454,16,1221.36,10,20,2.6,365,Supplier_B,2166,-944.64,5/22/2025,5/21/2024,Location_B,1,52,Male,Regular,Credit Card,T50141,Pending,1,Returned,341,Morning,Good
P1142,Furniture,Laptop,Nike,Item_D,2879,6,2706.26,10,6,1.4,404,Supplier_C,3408,-701.74,5/23/2025,5/22/2024,Location_A,18,48,Male,New,Mobile Payment,T50142,Cancelled,8,Not Returned,368,Night,Good
P1143,Clothing,Shirt,LG,Item_D,310,46,167.4,43,24,3.3,144,Supplier_A,276,-108.6,5/24/2025,5/23/2024,Location_C,34,43,Female,VIP,Credit Card,T50143,Pending,13,Not Returned,357,Morning,Average
P1144,Toys,Mobile,Apple,Item_B,4635,0,4635,197,66,3.9,382,Supplier_A,3278,1357,5/25/2025,5/24/2024,Location_A,34,65,Male,Regular,Mobile Payment,T50144,Pending,13,Not Returned,957,Night,Average
P1145,Toys,Mobile,LG,Item_C,1080,5,1026,12,69,4.5,242,Supplier_C,2252,-1226,5/26/2025,5/25/2024,Location_B,43,52,Male,Regular,Credit Card,T50145,Pending,6,Not Returned,652,Night,Average
P1146,Toys,Laptop,Nike,Item_A,2093,37,1318.59,98,32,2,430,Supplier_A,3050,-1731.41,5/27/2025,5/26/2024,Location_A,14,47,Male,VIP,Mobile Payment,T50146,Completed,6,Not Returned,551,Evening,Bad
P1147,Toys,Chairs,LG,Item_C,959,13,834.33,160,42,2.8,403,Supplier_C,1103,-268.67,5/28/2025,5/27/2024,Location_A,31,41,Female,Regular,Cash,T50147,Cancelled,5,Not Returned,857,Morning,Average
P1148,Toys,Shirt,Sony,Item_A,3907,39,2383.27,114,58,2,290,Supplier_B,2028,355.27,5/29/2025,5/28/2024,Location_B,27,29,Male,New,Cash,T50148,Cancelled,10,Not Returned,387,Morning,Average
P1149,Clothing,Mobile,Apple,Item_A,2360,22,1840.8,186,65,3.4,17,Supplier_B,2430,-589.2,5/30/2025,5/29/2024,Location_B,19,58,Female,Regular,Cash,T50149,Completed,10,Returned,402,Evening,Good
P1150,Groceries,Laptop,Samsung,Item_D,1045,34,689.7,113,1,2.8,241,Supplier_B,3751,-3061.3,5/31/2025,5/30/2024,Location_B,44,44,Female,New,Cash,T50150,Cancelled,4,Returned,558,Evening,Bad
P1151,Clothing,Chairs,LG,Item_A,2718,36,1739.52,181,47,2.9,363,Supplier_C,3800,-2060.48,6/1/2025,5/31/2024,Location_A,24,28,Female,New,Credit Card,T50151,Completed,6,Returned,183,Night,Average
P1152,Toys,Mobile,LG,Item_D,3656,20,2924.8,73,19,3.4,279,Supplier_B,3454,-529.2,6/2/2025,6/1/2024,Location_C,34,20,Female,New,Credit Card,T50152,Completed,10,Not Returned,166,Morning,Bad
P1153,Groceries,Vegetables,Nike,Item_B,3753,24,2852.28,23,88,1.3,180,Supplier_B,586,2266.28,6/3/2025,6/2/2024,Location_C,22,69,Female,Regular,Cash,T50153,Cancelled,3,Not Returned,983,Morning,Good
P1154,Groceries,Shirt,LG,Item_B,4519,45,2485.45,17,46,2.7,372,Supplier_C,2467,18.45,6/4/2025,6/3/2024,Location_A,28,64,Male,New,Mobile Payment,T50154,Pending,10,Not Returned,484,Evening,Average
P1155,Toys,Laptop,Apple,Item_B,1879,26,1390.46,37,47,2.5,240,Supplier_B,714,676.46,6/5/2025,6/4/2024,Location_B,43,69,Female,Regular,Cash,T50155,Pending,14,Not Returned,432,Evening,Bad
P1156,Furniture,Chairs,Sony,Item_D,1723,3,1671.31,129,31,3.3,271,Supplier_A,3726,-2054.69,6/6/2025,6/5/2024,Location_A,8,52,Male,New,Cash,T50156,Completed,10,Not Returned,704,Night,Bad
P1157,Clothing,Chairs,Nike,Item_A,2017,6,1895.98,123,48,2.9,409,Supplier_C,1439,456.98,6/7/2025,6/6/2024,Location_C,27,48,Male,Regular,Credit Card,T50157,Pending,10,Not Returned,762,Evening,Good
P1158,Clothing,Mobile,Sony,Item_C,1000,30,700,138,96,2.5,424,Supplier_A,3048,-2348,6/8/2025,6/7/2024,Location_C,21,39,Female,New,Credit Card,T50158,Cancelled,13,Returned,891,Evening,Bad
P1159,Furniture,Vegetables,Nike,Item_D,2295,11,2042.55,93,5,2.6,401,Supplier_C,3710,-1667.45,6/9/2025,6/8/2024,Location_C,16,52,Male,Regular,Mobile Payment,T50159,Completed,1,Returned,577,Night,Bad
P1160,Clothing,Mobile,Nike,Item_A,934,40,560.4,132,3,1.1,254,Supplier_B,2714,-2153.6,6/10/2025,6/9/2024,Location_B,25,47,Male,New,Credit Card,T50160,Pending,12,Not Returned,650,Morning,Bad
P1161,Furniture,Vegetables,Sony,Item_D,3375,5,3206.25,68,11,1.6,394,Supplier_B,721,2485.25,6/11/2025,6/10/2024,Location_A,4,32,Female,New,Cash,T50161,Pending,3,Returned,399,Evening,Average
P1162,Electronics,Mobile,Apple,Item_D,1273,34,840.18,181,48,3.2,216,Supplier_B,2950,-2109.82,6/12/2025,6/11/2024,Location_A,21,56,Male,VIP,Credit Card,T50162,Completed,10,Returned,869,Morning,Good
P1163,Electronics,Chairs,Samsung,Item_C,4308,14,3704.88,93,66,3.3,427,Supplier_B,1034,2670.88,6/13/2025,6/12/2024,Location_B,34,24,Female,Regular,Mobile Payment,T50163,Completed,4,Not Returned,319,Evening,Average
P1164,Clothing,Vegetables,Samsung,Item_D,3143,18,2577.26,77,30,3.8,342,Supplier_C,1339,1238.26,6/14/2025,6/13/2024,Location_B,9,39,Male,New,Cash,T50164,Completed,8,Not Returned,362,Evening,Average
P1165,Groceries,Mobile,Nike,Item_B,3886,25,2914.5,63,27,3,209,Supplier_A,2774,140.5,6/15/2025,6/14/2024,Location_A,28,57,Male,VIP,Cash,T50165,Pending,2,Not Returned,590,Evening,Good
P1166,Clothing,Shirt,Sony,Item_A,1142,49,582.42,109,83,2.5,122,Supplier_A,1554,-971.58,6/16/2025,6/15/2024,Location_A,32,46,Female,New,Cash,T50166,Completed,8,Not Returned,845,Morning,Bad
P1167,Clothing,Mobile,Sony,Item_C,3512,0,3512,131,21,2.6,101,Supplier_C,577,2935,6/17/2025,6/16/2024,Location_A,37,38,Female,New,Mobile Payment,T50167,Completed,5,Not Returned,203,Night,Good
P1168,Toys,Mobile,Nike,Item_B,648,15,550.8,187,0,1.4,343,Supplier_A,3330,-2779.2,6/18/2025,6/17/2024,Location_C,39,53,Female,Regular,Mobile Payment,T50168,Completed,10,Returned,799,Evening,Bad
P1169,Electronics,Laptop,Nike,Item_A,3876,33,2596.92,100,39,1.8,110,Supplier_C,3833,-1236.08,6/19/2025,6/18/2024,Location_B,11,55,Male,Regular,Credit Card,T50169,Completed,8,Not Returned,257,Evening,Bad
P1170,Furniture,Laptop,LG,Item_D,3782,21,2987.78,64,10,2.3,87,Supplier_B,1862,1125.78,6/20/2025,6/19/2024,Location_A,12,38,Female,Regular,Cash,T50170,Cancelled,11,Not Returned,271,Evening,Bad
P1171,Groceries,Vegetables,Nike,Item_C,2192,33,1468.64,130,4,1.9,426,Supplier_C,2788,-1319.36,6/21/2025,6/20/2024,Location_A,41,29,Male,VIP,Cash,T50171,Completed,7,Not Returned,215,Evening,Average
P1172,Electronics,Mobile,Sony,Item_D,3013,1,2982.87,192,31,3.5,410,Supplier_C,584,2398.87,6/22/2025,6/21/2024,Location_A,11,40,Female,New,Mobile Payment,T50172,Pending,5,Returned,127,Night,Bad
P1173,Clothing,Mobile,Apple,Item_B,2232,32,1517.76,79,30,4.7,318,Supplier_C,1624,-106.24,6/23/2025,6/22/2024,Location_B,42,23,Male,New,Mobile Payment,T50173,Completed,14,Returned,125,Morning,Good
P1174,Toys,Chairs,Samsung,Item_D,3223,22,2513.94,119,8,1.1,286,Supplier_B,1369,1144.94,6/24/2025,6/23/2024,Location_C,2,21,Female,Regular,Mobile Payment,T50174,Cancelled,8,Returned,875,Evening,Bad
P1175,Furniture,Chairs,Nike,Item_A,1264,30,884.8,191,55,1.8,127,Supplier_C,1019,-134.2,6/25/2025,6/24/2024,Location_A,3,49,Female,Regular,Cash,T50175,Cancelled,4,Not Returned,322,Evening,Good
P1176,Furniture,Mobile,LG,Item_C,1698,41,1001.82,81,78,4.8,497,Supplier_A,2875,-1873.18,6/26/2025,6/25/2024,Location_A,39,52,Male,VIP,Cash,T50176,Completed,6,Not Returned,756,Evening,Average
P1177,Furniture,Mobile,Samsung,Item_B,4858,40,2914.8,43,37,1.6,129,Supplier_C,884,2030.8,6/27/2025,6/26/2024,Location_A,48,57,Female,New,Cash,T50177,Pending,6,Returned,880,Evening,Bad
P1178,Groceries,Vegetables,Apple,Item_A,2643,16,2220.12,144,18,1.6,49,Supplier_B,3725,-1504.88,6/28/2025,6/27/2024,Location_C,46,39,Female,Regular,Cash,T50178,Completed,13,Returned,903,Night,Average
P1179,Toys,Mobile,Apple,Item_C,4781,20,3824.8,79,71,3.1,123,Supplier_A,3725,99.8,6/29/2025,6/28/2024,Location_A,42,18,Male,New,Credit Card,T50179,Pending,14,Not Returned,699,Night,Bad
P1180,Furniture,Mobile,Sony,Item_C,1697,45,933.35,31,24,1.8,312,Supplier_B,642,291.35,6/30/2025,6/29/2024,Location_A,26,35,Male,New,Cash,T50180,Completed,5,Returned,160,Night,Bad
P1181,Groceries,Mobile,Nike,Item_A,2062,9,1876.42,195,66,2.1,86,Supplier_C,3186,-1309.58,7/1/2025,6/30/2024,Location_B,15,60,Male,VIP,Credit Card,T50181,Pending,2,Returned,750,Night,Good
P1182,Groceries,Shirt,Nike,Item_D,1560,24,1185.6,99,95,3.6,270,Supplier_C,3331,-2145.4,7/2/2025,7/1/2024,Location_C,30,39,Male,Regular,Cash,T50182,Pending,6,Returned,175,Night,Average
P1183,Furniture,Vegetables,Samsung,Item_C,3281,20,2624.8,133,90,1.3,464,Supplier_B,2010,614.8,7/3/2025,7/2/2024,Location_B,28,58,Male,New,Credit Card,T50183,Completed,2,Not Returned,381,Morning,Average
P1184,Toys,Mobile,LG,Item_C,3136,6,2947.84,106,19,2.5,350,Supplier_A,312,2635.84,7/4/2025,7/3/2024,Location_C,32,66,Male,VIP,Cash,T50184,Pending,4,Not Returned,553,Night,Average
P1185,Toys,Laptop,Sony,Item_D,1842,28,1326.24,164,81,2.5,232,Supplier_C,3153,-1826.76,7/5/2025,7/4/2024,Location_A,5,41,Male,New,Cash,T50185,Pending,11,Returned,227,Morning,Good
P1186,Clothing,Mobile,Apple,Item_D,3640,19,2948.4,19,22,3.8,314,Supplier_C,3104,-155.6,7/6/2025,7/5/2024,Location_B,42,28,Female,New,Credit Card,T50186,Pending,10,Not Returned,651,Morning,Good
P1187,Electronics,Shirt,LG,Item_C,3222,19,2609.82,107,10,2.3,49,Supplier_C,1983,626.82,7/7/2025,7/6/2024,Location_C,44,29,Male,New,Mobile Payment,T50187,Cancelled,2,Not Returned,617,Morning,Average
P1188,Clothing,Shirt,LG,Item_A,4948,48,2572.96,172,30,2,329,Supplier_B,1440,1132.96,7/8/2025,7/7/2024,Location_A,25,24,Male,New,Cash,T50188,Pending,1,Returned,811,Evening,Average
P1189,Toys,Chairs,LG,Item_A,1032,44,577.92,80,99,3.3,294,Supplier_B,2395,-1817.08,7/9/2025,7/8/2024,Location_B,18,48,Female,New,Mobile Payment,T50189,Cancelled,10,Not Returned,239,Morning,Bad
P1190,Electronics,Laptop,Samsung,Item_D,3610,42,2093.8,126,64,2.1,348,Supplier_B,2718,-624.2,7/10/2025,7/9/2024,Location_A,32,30,Male,Regular,Credit Card,T50190,Pending,10,Not Returned,508,Evening,Average
P1191,Furniture,Laptop,Apple,Item_A,4432,33,2969.44,25,15,3.6,441,Supplier_A,2314,655.44,7/11/2025,7/10/2024,Location_A,31,59,Female,New,Cash,T50191,Pending,9,Returned,125,Evening,Good
P1192,Electronics,Vegetables,Apple,Item_A,4583,14,3941.38,155,55,2.5,498,Supplier_B,1898,2043.38,7/12/2025,7/11/2024,Location_B,39,61,Female,New,Mobile Payment,T50192,Pending,14,Not Returned,317,Night,Bad
P1193,Groceries,Vegetables,Apple,Item_A,3291,49,1678.41,76,6,1.6,1,Supplier_A,1677,1.41,7/13/2025,7/12/2024,Location_C,26,48,Female,New,Mobile Payment,T50193,Completed,10,Not Returned,325,Evening,Average
P1194,Clothing,Laptop,Nike,Item_B,3711,4,3562.56,133,4,2.2,327,Supplier_C,484,3078.56,7/14/2025,7/13/2024,Location_A,1,48,Male,VIP,Cash,T50194,Completed,13,Not Returned,436,Evening,Bad
P1195,Toys,Mobile,Sony,Item_D,3585,26,2652.9,18,14,3.6,66,Supplier_B,1703,949.9,7/15/2025,7/14/2024,Location_A,27,27,Male,New,Cash,T50195,Pending,7,Returned,790,Evening,Bad
P1196,Groceries,Chairs,Sony,Item_C,1814,27,1324.22,22,32,3.2,317,Supplier_B,1577,-252.78,7/16/2025,7/15/2024,Location_A,24,39,Male,VIP,Cash,T50196,Cancelled,5,Not Returned,391,Morning,Good
P1197,Furniture,Laptop,Samsung,Item_A,451,14,387.86,41,66,3,114,Supplier_C,551,-163.14,7/17/2025,7/16/2024,Location_B,21,69,Female,Regular,Credit Card,T50197,Cancelled,11,Returned,185,Morning,Bad
P1198,Electronics,Laptop,Samsung,Item_A,2906,16,2441.04,24,55,2.7,110,Supplier_C,3830,-1388.96,7/18/2025,7/17/2024,Location_B,35,20,Male,New,Mobile Payment,T50198,Completed,14,Not Returned,387,Night,Bad
P1199,Clothing,Chairs,Apple,Item_C,409,48,212.68,40,61,2.5,337,Supplier_B,2699,-2486.32,7/19/2025,7/18/2024,Location_A,14,22,Female,New,Cash,T50199,Cancelled,10,Returned,872,Night,Good
P1200,Toys,Chairs,Apple,Item_D,141,22,109.98,129,89,4.7,10,Supplier_C,407,-297.02,7/20/2025,7/19/2024,Location_B,31,65,Female,Regular,Cash,T50200,Completed,14,Not Returned,134,Evening,Bad
P1201,Furniture,Chairs,Samsung,Item_A,3761,43,2143.77,50,8,3.1,185,Supplier_A,1225,918.77,7/21/2025,7/20/2024,Location_B,1,57,Female,New,Cash,T50201,Pending,12,Not Returned,510,Evening,Bad
P1202,Clothing,Chairs,Apple,Item_C,3465,43,1975.05,77,36,1.2,352,Supplier_A,3328,-1352.95,7/22/2025,7/21/2024,Location_B,44,56,Female,Regular,Credit Card,T50202,Completed,13,Returned,746,Evening,Bad
P1203,Groceries,Mobile,Apple,Item_C,1320,29,937.2,4,6,4.7,433,Supplier_B,3266,-2328.8,7/23/2025,7/22/2024,Location_C,31,32,Female,Regular,Cash,T50203,Pending,11,Not Returned,963,Morning,Good
P1204,Toys,Chairs,Sony,Item_B,4762,0,4762,130,65,1.9,460,Supplier_A,2212,2550,7/24/2025,7/23/2024,Location_B,9,56,Female,Regular,Cash,T50204,Completed,6,Not Returned,668,Evening,Bad
P1205,Clothing,Mobile,Apple,Item_A,2117,39,1291.37,132,36,3.3,65,Supplier_C,2748,-1456.63,7/25/2025,7/24/2024,Location_B,40,64,Female,VIP,Mobile Payment,T50205,Completed,8,Not Returned,520,Evening,Good
P1206,Groceries,Vegetables,Nike,Item_B,414,46,223.56,20,83,3.2,111,Supplier_A,3505,-3281.44,7/26/2025,7/25/2024,Location_A,8,24,Male,New,Credit Card,T50206,Pending,13,Returned,378,Evening,Bad
P1207,Clothing,Mobile,Sony,Item_B,2961,29,2102.31,173,1,1.9,49,Supplier_A,3847,-1744.69,7/27/2025,7/26/2024,Location_B,32,65,Male,Regular,Cash,T50207,Cancelled,4,Returned,705,Morning,Good
P1208,Electronics,Shirt,LG,Item_C,1150,8,1058,88,2,2.2,5,Supplier_C,3109,-2051,7/28/2025,7/27/2024,Location_B,19,61,Female,New,Mobile Payment,T50208,Cancelled,9,Not Returned,271,Night,Good
P1209,Electronics,Laptop,Samsung,Item_D,1686,49,859.86,60,70,4,10,Supplier_A,892,-32.14,7/29/2025,7/28/2024,Location_A,25,30,Male,New,Credit Card,T50209,Pending,5,Not Returned,660,Evening,Bad
P1210,Furniture,Chairs,LG,Item_B,3349,5,3181.55,76,18,4.4,121,Supplier_C,3593,-411.45,7/30/2025,7/29/2024,Location_B,28,28,Female,New,Credit Card,T50210,Cancelled,8,Not Returned,697,Evening,Bad
P1211,Toys,Vegetables,Sony,Item_C,4174,8,3840.08,199,74,1.9,73,Supplier_C,1890,1950.08,7/31/2025,7/30/2024,Location_B,4,44,Male,New,Cash,T50211,Completed,3,Returned,207,Evening,Average
P1212,Toys,Laptop,Nike,Item_A,1034,13,899.58,182,45,4,381,Supplier_A,1180,-280.42,8/1/2025,7/31/2024,Location_C,41,64,Male,Regular,Cash,T50212,Pending,8,Returned,912,Morning,Bad
P1213,Clothing,Vegetables,Nike,Item_B,4238,6,3983.72,187,51,3.9,2,Supplier_A,2648,1335.72,8/2/2025,8/1/2024,Location_A,26,46,Female,VIP,Credit Card,T50213,Pending,12,Not Returned,423,Morning,Good
P1214,Toys,Chairs,Apple,Item_D,754,15,640.9,158,33,3.2,16,Supplier_B,1597,-956.1,8/3/2025,8/2/2024,Location_C,5,26,Male,VIP,Credit Card,T50214,Cancelled,10,Not Returned,185,Morning,Good
P1215,Electronics,Chairs,Apple,Item_C,2394,43,1364.58,105,35,1.8,85,Supplier_B,649,715.58,8/4/2025,8/3/2024,Location_A,4,23,Female,Regular,Credit Card,T50215,Completed,8,Not Returned,553,Morning,Good
P1216,Furniture,Chairs,Nike,Item_B,2924,12,2573.12,120,61,3.6,449,Supplier_C,3024,-450.88,8/5/2025,8/4/2024,Location_B,29,49,Female,New,Cash,T50216,Completed,11,Returned,499,Morning,Bad
P1217,Groceries,Shirt,Sony,Item_B,3123,30,2186.1,167,95,3.8,101,Supplier_A,3058,-871.9,8/6/2025,8/5/2024,Location_A,3,34,Female,VIP,Cash,T50217,Pending,11,Returned,566,Morning,Bad
P1218,Electronics,Mobile,Apple,Item_D,2785,12,2450.8,81,44,2.5,362,Supplier_A,378,2072.8,8/7/2025,8/6/2024,Location_B,37,53,Male,New,Cash,T50218,Cancelled,12,Not Returned,894,Evening,Average
P1219,Electronics,Laptop,Samsung,Item_B,1154,1,1142.46,18,94,1.1,316,Supplier_B,1029,113.46,8/8/2025,8/7/2024,Location_B,6,20,Female,Regular,Mobile Payment,T50219,Pending,10,Returned,923,Evening,Good
P1220,Clothing,Chairs,Sony,Item_A,1986,13,1727.82,130,1,1.9,139,Supplier_A,2905,-1177.18,8/9/2025,8/8/2024,Location_A,27,24,Female,New,Credit Card,T50220,Cancelled,10,Returned,498,Night,Good
P1221,Groceries,Chairs,Samsung,Item_D,3238,48,1683.76,48,38,4.5,278,Supplier_B,1863,-179.24,8/10/2025,8/9/2024,Location_B,36,19,Male,Regular,Mobile Payment,T50221,Pending,9,Not Returned,636,Night,Average
P1222,Electronics,Laptop,LG,Item_A,864,32,587.52,14,46,2.9,21,Supplier_B,503,84.52,8/11/2025,8/10/2024,Location_A,3,51,Female,VIP,Mobile Payment,T50222,Completed,6,Not Returned,670,Morning,Bad
P1223,Clothing,Mobile,Samsung,Item_C,3856,13,3354.72,3,46,4.6,56,Supplier_C,3598,-243.28,8/12/2025,8/11/2024,Location_A,42,19,Female,VIP,Cash,T50223,Pending,7,Returned,316,Evening,Average
P1224,Furniture,Mobile,Nike,Item_A,2226,45,1224.3,97,49,1.5,325,Supplier_B,2387,-1162.7,8/13/2025,8/12/2024,Location_B,1,38,Male,New,Cash,T50224,Pending,12,Returned,111,Night,Bad
P1225,Furniture,Vegetables,Samsung,Item_B,3613,32,2456.84,153,72,1.5,397,Supplier_C,2564,-107.16,8/14/2025,8/13/2024,Location_A,7,47,Male,New,Credit Card,T50225,Pending,13,Not Returned,437,Morning,Bad
P1226,Electronics,Mobile,Apple,Item_B,1561,3,1514.17,88,22,3.9,283,Supplier_A,3917,-2402.83,8/15/2025,8/14/2024,Location_B,17,42,Female,VIP,Cash,T50226,Completed,2,Not Returned,685,Night,Average
P1227,Electronics,Mobile,Apple,Item_A,3555,14,3057.3,95,60,4.4,8,Supplier_C,3736,-678.7,8/16/2025,8/15/2024,Location_C,44,29,Male,Regular,Cash,T50227,Cancelled,5,Returned,676,Morning,Average
P1228,Furniture,Vegetables,Sony,Item_B,4690,8,4314.8,80,74,2.6,98,Supplier_B,2742,1572.8,8/17/2025,8/16/2024,Location_B,37,21,Male,New,Cash,T50228,Completed,2,Returned,954,Morning,Average
P1229,Clothing,Shirt,Sony,Item_D,4292,24,3261.92,14,56,3.4,39,Supplier_B,273,2988.92,8/18/2025,8/17/2024,Location_C,23,51,Female,New,Cash,T50229,Pending,14,Returned,897,Evening,Bad
P1230,Toys,Laptop,LG,Item_D,1220,4,1171.2,14,7,2.8,15,Supplier_B,2729,-1557.8,8/19/2025,8/18/2024,Location_A,12,33,Female,New,Cash,T50230,Completed,12,Returned,752,Night,Average
P1231,Furniture,Vegetables,Apple,Item_D,2886,21,2279.94,136,29,4.9,321,Supplier_B,2939,-659.06,8/20/2025,8/19/2024,Location_C,41,32,Female,Regular,Credit Card,T50231,Pending,13,Returned,127,Night,Good
